# M[M_sun/h] sigma(M,0) sigma(0.5M,0) z D(z) D(z_f,peak) c_vir_sim c_vir_eps c_vir_eps2
2.998000e+12 1.788825 1.992378 0.000 1.000000 0.598241 9.749863 11.568780 9.719615
2.992000e+12 1.789398 1.992981 0.000 1.000000 0.598187 9.751870 11.571611 9.721649
2.989000e+12 1.789685 1.993283 0.000 1.000000 0.598159 9.752875 11.573030 9.722665
2.987000e+12 1.789876 1.993485 0.000 1.000000 0.598141 9.753543 11.573965 9.723338
2.987000e+12 1.789876 1.993485 0.000 1.000000 0.598141 9.753543 11.573965 9.723338
2.985000e+12 1.790068 1.993687 0.000 1.000000 0.598123 9.754216 11.574914 9.724022
2.985000e+12 1.790068 1.993687 0.000 1.000000 0.598123 9.754216 11.574914 9.724022
2.983000e+12 1.790260 1.993889 0.000 1.000000 0.598104 9.754889 11.575863 9.724703
2.975000e+12 1.791028 1.994698 0.000 1.000000 0.598031 9.757578 11.579652 9.727421
2.969000e+12 1.791606 1.995306 0.000 1.000000 0.597976 9.759603 11.582509 9.729470
2.952000e+12 1.793251 1.997037 0.000 1.000000 0.597820 9.765365 11.590636 9.735305
2.948000e+12 1.793639 1.997446 0.000 1.000000 0.597783 9.766723 11.592547 9.736681
2.938000e+12 1.794613 1.998471 0.000 1.000000 0.597690 9.770134 11.597358 9.740134
2.938000e+12 1.794613 1.998471 0.000 1.000000 0.597690 9.770134 11.597358 9.740134
2.936000e+12 1.794808 1.998676 0.000 1.000000 0.597671 9.770817 11.598322 9.740826
2.934000e+12 1.795004 1.998882 0.000 1.000000 0.597653 9.771504 11.599293 9.741522
2.923000e+12 1.796080 2.000015 0.000 1.000000 0.597551 9.775271 11.604601 9.745331
2.921000e+12 1.796276 2.000221 0.000 1.000000 0.597532 9.775957 11.605571 9.746027
2.919000e+12 1.796473 2.000428 0.000 1.000000 0.597513 9.776647 11.606546 9.746727
2.917000e+12 1.796669 2.000635 0.000 1.000000 0.597495 9.777333 11.607508 9.747419
2.911000e+12 1.797259 2.001256 0.000 1.000000 0.597439 9.779398 11.610420 9.749503
2.905000e+12 1.797851 2.001879 0.000 1.000000 0.597382 9.781471 11.613343 9.751603
2.903000e+12 1.798048 2.002087 0.000 1.000000 0.597364 9.782160 11.614310 9.752299
2.900000e+12 1.798345 2.002399 0.000 1.000000 0.597336 9.783200 11.615781 9.753351
2.896000e+12 1.798740 2.002816 0.000 1.000000 0.597298 9.784581 11.617721 9.754747
2.896000e+12 1.798740 2.002816 0.000 1.000000 0.597298 9.784581 11.617721 9.754747
2.896000e+12 1.798740 2.002816 0.000 1.000000 0.597298 9.784581 11.617721 9.754747
2.894000e+12 1.798938 2.003024 0.000 1.000000 0.597279 9.785274 11.618701 9.755447
2.894000e+12 1.798938 2.003024 0.000 1.000000 0.597279 9.785274 11.618701 9.755447
2.890000e+12 1.799335 2.003442 0.000 1.000000 0.597242 9.786664 11.620659 9.756855
2.886000e+12 1.799732 2.003860 0.000 1.000000 0.597204 9.788053 11.622617 9.758259
2.882000e+12 1.800130 2.004279 0.000 1.000000 0.597166 9.789446 11.624580 9.759666
2.880000e+12 1.800329 2.004489 0.000 1.000000 0.597147 9.790142 11.625558 9.760370
2.876000e+12 1.800728 2.004908 0.000 1.000000 0.597110 9.791539 11.627535 9.761785
2.857000e+12 1.802631 2.006911 0.000 1.000000 0.596929 9.798199 11.636924 9.768522
2.855000e+12 1.802832 2.007123 0.000 1.000000 0.596910 9.798902 11.637912 9.769234
2.851000e+12 1.803235 2.007547 0.000 1.000000 0.596872 9.800313 11.639901 9.770661
2.847000e+12 1.803638 2.007971 0.000 1.000000 0.596834 9.801723 11.641891 9.772088
2.843000e+12 1.804042 2.008396 0.000 1.000000 0.596796 9.803136 11.643886 9.773519
2.841000e+12 1.804244 2.008609 0.000 1.000000 0.596777 9.803843 11.644879 9.774231
2.832000e+12 1.805156 2.009568 0.000 1.000000 0.596691 9.807034 11.649385 9.777460
2.830000e+12 1.805360 2.009782 0.000 1.000000 0.596672 9.807749 11.650397 9.778187
2.816000e+12 1.806785 2.011282 0.000 1.000000 0.596537 9.812734 11.657424 9.783226
2.810000e+12 1.807398 2.011927 0.000 1.000000 0.596479 9.814878 11.660448 9.785396
2.808000e+12 1.807603 2.012142 0.000 1.000000 0.596460 9.815595 11.661465 9.786123
2.808000e+12 1.807603 2.012142 0.000 1.000000 0.596460 9.815595 11.661465 9.786123
2.805000e+12 1.807910 2.012466 0.000 1.000000 0.596431 9.816669 11.662972 9.787206
2.805000e+12 1.807910 2.012466 0.000 1.000000 0.596431 9.816669 11.662972 9.787206
2.805000e+12 1.807910 2.012466 0.000 1.000000 0.596431 9.816669 11.662972 9.787206
2.801000e+12 1.808320 2.012898 0.000 1.000000 0.596392 9.818102 11.664990 9.788657
2.799000e+12 1.808525 2.013114 0.000 1.000000 0.596373 9.818819 11.665999 9.789380
2.795000e+12 1.808936 2.013547 0.000 1.000000 0.596334 9.820256 11.668022 9.790830
2.791000e+12 1.809348 2.013980 0.000 1.000000 0.596295 9.821697 11.670059 9.792289
2.789000e+12 1.809554 2.014197 0.000 1.000000 0.596276 9.822417 11.671073 9.793016
2.781000e+12 1.810380 2.015067 0.000 1.000000 0.596198 9.825305 11.675140 9.795936
2.778000e+12 1.810691 2.015394 0.000 1.000000 0.596169 9.826393 11.676676 9.797038
2.777000e+12 1.810794 2.015503 0.000 1.000000 0.596159 9.826752 11.677179 9.797398
2.770000e+12 1.811521 2.016267 0.000 1.000000 0.596091 9.829295 11.680773 9.799970
2.768000e+12 1.811729 2.016486 0.000 1.000000 0.596071 9.830023 11.681797 9.800709
2.768000e+12 1.811729 2.016486 0.000 1.000000 0.596071 9.830023 11.681797 9.800709
2.764000e+12 1.812145 2.016924 0.000 1.000000 0.596032 9.831477 11.683847 9.802179
2.764000e+12 1.812145 2.016924 0.000 1.000000 0.596032 9.831477 11.683847 9.802179
2.758000e+12 1.812771 2.017582 0.000 1.000000 0.595973 9.833666 11.686939 9.804391
2.752000e+12 1.813398 2.018242 0.000 1.000000 0.595914 9.835859 11.690029 9.806607
2.750000e+12 1.813607 2.018462 0.000 1.000000 0.595895 9.836589 11.691059 9.807346
2.741000e+12 1.814551 2.019456 0.000 1.000000 0.595806 9.839889 11.695708 9.810684
2.741000e+12 1.814551 2.019456 0.000 1.000000 0.595806 9.839889 11.695708 9.810684
2.739000e+12 1.814762 2.019677 0.000 1.000000 0.595786 9.840627 11.696756 9.811431
2.737000e+12 1.814972 2.019898 0.000 1.000000 0.595767 9.841361 11.697791 9.812173
2.737000e+12 1.814972 2.019898 0.000 1.000000 0.595767 9.841361 11.697791 9.812173
2.735000e+12 1.815183 2.020120 0.000 1.000000 0.595747 9.842099 11.698832 9.812920
2.733000e+12 1.815393 2.020342 0.000 1.000000 0.595727 9.842832 11.699859 9.813659
2.733000e+12 1.815393 2.020342 0.000 1.000000 0.595727 9.842832 11.699859 9.813659
2.733000e+12 1.815393 2.020342 0.000 1.000000 0.595727 9.842832 11.699859 9.813659
2.733000e+12 1.815393 2.020342 0.000 1.000000 0.595727 9.842832 11.699859 9.813659
2.731000e+12 1.815604 2.020564 0.000 1.000000 0.595707 9.843570 11.700899 9.814405
2.731000e+12 1.815604 2.020564 0.000 1.000000 0.595707 9.843570 11.700899 9.814405
2.727000e+12 1.816027 2.021008 0.000 1.000000 0.595668 9.845049 11.702993 9.815902
2.719000e+12 1.816873 2.021899 0.000 1.000000 0.595588 9.848005 11.707157 9.818888
2.712000e+12 1.817616 2.022681 0.000 1.000000 0.595519 9.850602 11.710817 9.821515
2.712000e+12 1.817616 2.022681 0.000 1.000000 0.595519 9.850602 11.710817 9.821515
2.706000e+12 1.818255 2.023353 0.000 1.000000 0.595459 9.852836 11.713970 9.823774
2.704000e+12 1.818468 2.023577 0.000 1.000000 0.595439 9.853580 11.715021 9.824524
2.694000e+12 1.819537 2.024701 0.000 1.000000 0.595339 9.857317 11.720296 9.828303
2.694000e+12 1.819537 2.024701 0.000 1.000000 0.595339 9.857317 11.720296 9.828303
2.688000e+12 1.820180 2.025378 0.000 1.000000 0.595279 9.859563 11.723461 9.830574
2.686000e+12 1.820395 2.025604 0.000 1.000000 0.595259 9.860315 11.724522 9.831336
2.683000e+12 1.820717 2.025943 0.000 1.000000 0.595229 9.861440 11.726108 9.832470
2.681000e+12 1.820932 2.026169 0.000 1.000000 0.595208 9.862191 11.727169 9.833228
2.661000e+12 1.823093 2.028443 0.000 1.000000 0.595007 9.869740 11.737814 9.840860
2.661000e+12 1.823093 2.028443 0.000 1.000000 0.595007 9.869740 11.737814 9.840860
2.652000e+12 1.824071 2.029472 0.000 1.000000 0.594915 9.873157 11.742633 9.844314
2.652000e+12 1.824071 2.029472 0.000 1.000000 0.594915 9.873157 11.742633 9.844314
2.650000e+12 1.824289 2.029701 0.000 1.000000 0.594895 9.873918 11.743710 9.845084
2.650000e+12 1.824289 2.029701 0.000 1.000000 0.594895 9.873918 11.743710 9.845084
2.646000e+12 1.824726 2.030160 0.000 1.000000 0.594854 9.875446 11.745869 9.846627
2.646000e+12 1.824726 2.030160 0.000 1.000000 0.594854 9.875446 11.745869 9.846627
2.642000e+12 1.825163 2.030620 0.000 1.000000 0.594813 9.876972 11.748020 9.848171
2.630000e+12 1.826478 2.032003 0.000 1.000000 0.594691 9.881565 11.754502 9.852812
2.630000e+12 1.826478 2.032003 0.000 1.000000 0.594691 9.881565 11.754502 9.852812
2.626000e+12 1.826918 2.032466 0.000 1.000000 0.594650 9.883102 11.756669 9.854367
2.626000e+12 1.826918 2.032466 0.000 1.000000 0.594650 9.883102 11.756669 9.854367
2.621000e+12 1.827468 2.033045 0.000 1.000000 0.594599 9.885022 11.759375 9.856305
2.619000e+12 1.827689 2.033277 0.000 1.000000 0.594578 9.885794 11.760467 9.857087
2.619000e+12 1.827689 2.033277 0.000 1.000000 0.594578 9.885794 11.760467 9.857087
2.617000e+12 1.827910 2.033510 0.000 1.000000 0.594558 9.886566 11.761552 9.857868
2.613000e+12 1.828352 2.033975 0.000 1.000000 0.594516 9.888109 11.763729 9.859427
2.605000e+12 1.829239 2.034907 0.000 1.000000 0.594434 9.891207 11.768107 9.862557
2.599000e+12 1.829905 2.035609 0.000 1.000000 0.594372 9.893531 11.771376 9.864905
2.597000e+12 1.830128 2.035843 0.000 1.000000 0.594351 9.894310 11.772479 9.865690
2.594000e+12 1.830462 2.036195 0.000 1.000000 0.594320 9.895476 11.774119 9.866870
2.588000e+12 1.831132 2.036899 0.000 1.000000 0.594258 9.897815 11.777425 9.869233
2.588000e+12 1.831132 2.036899 0.000 1.000000 0.594258 9.897815 11.777425 9.869233
2.586000e+12 1.831356 2.037135 0.000 1.000000 0.594237 9.898598 11.778525 9.870023
2.586000e+12 1.831356 2.037135 0.000 1.000000 0.594237 9.898598 11.778525 9.870023
2.584000e+12 1.831580 2.037370 0.000 1.000000 0.594216 9.899380 11.779633 9.870815
2.582000e+12 1.831804 2.037606 0.000 1.000000 0.594196 9.900162 11.780734 9.871605
2.580000e+12 1.832028 2.037841 0.000 1.000000 0.594175 9.900944 11.781842 9.872394
2.580000e+12 1.832028 2.037841 0.000 1.000000 0.594175 9.900944 11.781842 9.872394
2.578000e+12 1.832253 2.038078 0.000 1.000000 0.594154 9.901730 11.782947 9.873191
2.578000e+12 1.832253 2.038078 0.000 1.000000 0.594154 9.901730 11.782947 9.873191
2.574000e+12 1.832702 2.038550 0.000 1.000000 0.594112 9.903297 11.785161 9.874773
2.572000e+12 1.832927 2.038787 0.000 1.000000 0.594091 9.904082 11.786266 9.875566
2.572000e+12 1.832927 2.038787 0.000 1.000000 0.594091 9.904082 11.786266 9.875566
2.570000e+12 1.833152 2.039024 0.000 1.000000 0.594071 9.904868 11.787371 9.876359
2.563000e+12 1.833942 2.039854 0.000 1.000000 0.593997 9.907626 11.791270 9.879148
2.563000e+12 1.833942 2.039854 0.000 1.000000 0.593997 9.907626 11.791270 9.879148
2.559000e+12 1.834394 2.040330 0.000 1.000000 0.593955 9.909203 11.793491 9.880738
2.553000e+12 1.835074 2.041045 0.000 1.000000 0.593892 9.911577 11.796841 9.883140
2.553000e+12 1.835074 2.041045 0.000 1.000000 0.593892 9.911577 11.796841 9.883140
2.549000e+12 1.835528 2.041522 0.000 1.000000 0.593850 9.913161 11.799081 9.884737
2.549000e+12 1.835528 2.041522 0.000 1.000000 0.593850 9.913161 11.799081 9.884737
2.547000e+12 1.835755 2.041761 0.000 1.000000 0.593829 9.913953 11.800196 9.885538
2.545000e+12 1.835983 2.042001 0.000 1.000000 0.593808 9.914749 11.801318 9.886343
2.539000e+12 1.836667 2.042720 0.000 1.000000 0.593745 9.917136 11.804689 9.888756
2.537000e+12 1.836895 2.042960 0.000 1.000000 0.593724 9.917932 11.805810 9.889557
2.528000e+12 1.837925 2.044043 0.000 1.000000 0.593629 9.921526 11.810883 9.893189
2.528000e+12 1.837925 2.044043 0.000 1.000000 0.593629 9.921526 11.810883 9.893189
2.526000e+12 1.838154 2.044284 0.000 1.000000 0.593607 9.922325 11.812009 9.893994
2.520000e+12 1.838844 2.045009 0.000 1.000000 0.593544 9.924733 11.815412 9.896427
2.518000e+12 1.839074 2.045251 0.000 1.000000 0.593522 9.925535 11.816544 9.897239
2.514000e+12 1.839535 2.045736 0.000 1.000000 0.593480 9.927144 11.818812 9.898864
2.512000e+12 1.839766 2.045979 0.000 1.000000 0.593458 9.927950 11.819948 9.899680
2.510000e+12 1.839997 2.046222 0.000 1.000000 0.593437 9.928756 11.821085 9.900493
2.510000e+12 1.839997 2.046222 0.000 1.000000 0.593437 9.928756 11.821085 9.900493
2.508000e+12 1.840228 2.046465 0.000 1.000000 0.593416 9.929562 11.822222 9.901305
2.508000e+12 1.840228 2.046465 0.000 1.000000 0.593416 9.929562 11.822222 9.901305
2.508000e+12 1.840228 2.046465 0.000 1.000000 0.593416 9.929562 11.822222 9.901305
2.506000e+12 1.840459 2.046708 0.000 1.000000 0.593394 9.930367 11.823358 9.902117
2.504000e+12 1.840691 2.046952 0.000 1.000000 0.593373 9.931177 11.824500 9.902937
2.504000e+12 1.840691 2.046952 0.000 1.000000 0.593373 9.931177 11.824500 9.902937
2.501000e+12 1.841038 2.047317 0.000 1.000000 0.593341 9.932387 11.826208 9.904159
2.501000e+12 1.841038 2.047317 0.000 1.000000 0.593341 9.932387 11.826208 9.904159
2.497000e+12 1.841503 2.047806 0.000 1.000000 0.593298 9.934010 11.828497 9.905800
2.495000e+12 1.841735 2.048050 0.000 1.000000 0.593277 9.934819 11.829638 9.906616
2.495000e+12 1.841735 2.048050 0.000 1.000000 0.593277 9.934819 11.829638 9.906616
2.491000e+12 1.842201 2.048540 0.000 1.000000 0.593234 9.936445 11.831933 9.908260
2.481000e+12 1.843368 2.049767 0.000 1.000000 0.593126 9.940515 11.837679 9.912368
2.477000e+12 1.843836 2.050260 0.000 1.000000 0.593083 9.942147 11.839975 9.914015
2.475000e+12 1.844071 2.050506 0.000 1.000000 0.593061 9.942967 11.841141 9.914847
2.473000e+12 1.844306 2.050753 0.000 1.000000 0.593040 9.943787 11.842298 9.915675
2.471000e+12 1.844540 2.051000 0.000 1.000000 0.593018 9.944602 11.843442 9.916495
2.460000e+12 1.845836 2.052362 0.000 1.000000 0.592899 9.949122 11.849827 9.921063
2.458000e+12 1.846072 2.052611 0.000 1.000000 0.592877 9.949945 11.850982 9.921891
2.456000e+12 1.846309 2.052859 0.000 1.000000 0.592855 9.950772 11.852158 9.922730
2.454000e+12 1.846545 2.053108 0.000 1.000000 0.592834 9.951594 11.853312 9.923558
2.452000e+12 1.846782 2.053357 0.000 1.000000 0.592812 9.952421 11.854480 9.924393
2.452000e+12 1.846782 2.053357 0.000 1.000000 0.592812 9.952421 11.854480 9.924393
2.450000e+12 1.847019 2.053607 0.000 1.000000 0.592790 9.953247 11.855640 9.925229
2.444000e+12 1.847732 2.054356 0.000 1.000000 0.592725 9.955734 11.859154 9.927739
2.441000e+12 1.848089 2.054731 0.000 1.000000 0.592692 9.956979 11.860914 9.928996
2.441000e+12 1.848089 2.054731 0.000 1.000000 0.592692 9.956979 11.860914 9.928996
2.440000e+12 1.848208 2.054856 0.000 1.000000 0.592681 9.957394 11.861501 9.929414
2.437000e+12 1.848565 2.055232 0.000 1.000000 0.592648 9.958638 11.863252 9.930671
2.435000e+12 1.848804 2.055483 0.000 1.000000 0.592626 9.959472 11.864431 9.931514
2.433000e+12 1.849043 2.055734 0.000 1.000000 0.592604 9.960305 11.865609 9.932353
2.433000e+12 1.849043 2.055734 0.000 1.000000 0.592604 9.960305 11.865609 9.932353
2.431000e+12 1.849282 2.055985 0.000 1.000000 0.592582 9.961138 11.866788 9.933196
2.429000e+12 1.849521 2.056237 0.000 1.000000 0.592560 9.961971 11.867958 9.934036
2.425000e+12 1.850000 2.056741 0.000 1.000000 0.592516 9.963641 11.870311 9.935722
2.421000e+12 1.850480 2.057245 0.000 1.000000 0.592472 9.965314 11.872679 9.937412
2.419000e+12 1.850721 2.057498 0.000 1.000000 0.592450 9.966155 11.873868 9.938263
2.419000e+12 1.850721 2.057498 0.000 1.000000 0.592450 9.966155 11.873868 9.938263
2.419000e+12 1.850721 2.057498 0.000 1.000000 0.592450 9.966155 11.873868 9.938263
2.417000e+12 1.850961 2.057751 0.000 1.000000 0.592428 9.966991 11.875043 9.939106
2.417000e+12 1.850961 2.057751 0.000 1.000000 0.592428 9.966991 11.875043 9.939106
2.417000e+12 1.850961 2.057751 0.000 1.000000 0.592428 9.966991 11.875043 9.939106
2.415000e+12 1.851202 2.058004 0.000 1.000000 0.592406 9.967832 11.876232 9.939953
2.413000e+12 1.851443 2.058257 0.000 1.000000 0.592384 9.968672 11.877421 9.940801
2.408000e+12 1.852046 2.058892 0.000 1.000000 0.592329 9.970773 11.880379 9.942924
2.404000e+12 1.852530 2.059400 0.000 1.000000 0.592284 9.972461 11.882767 9.944629
2.404000e+12 1.852530 2.059400 0.000 1.000000 0.592284 9.972461 11.882767 9.944629
2.402000e+12 1.852772 2.059655 0.000 1.000000 0.592262 9.973304 11.883953 9.945480
2.400000e+12 1.853014 2.059910 0.000 1.000000 0.592240 9.974147 11.885138 9.946327
2.396000e+12 1.853500 2.060420 0.000 1.000000 0.592196 9.975842 11.887537 9.948041
2.394000e+12 1.853743 2.060675 0.000 1.000000 0.592173 9.976688 11.888736 9.948895
2.394000e+12 1.853743 2.060675 0.000 1.000000 0.592173 9.976688 11.888736 9.948895
2.392000e+12 1.853986 2.060931 0.000 1.000000 0.592151 9.977535 11.889927 9.949750
2.390000e+12 1.854229 2.061187 0.000 1.000000 0.592129 9.978381 11.891118 9.950601
2.388000e+12 1.854473 2.061443 0.000 1.000000 0.592107 9.979232 11.892323 9.951463
2.388000e+12 1.854473 2.061443 0.000 1.000000 0.592107 9.979232 11.892323 9.951463
2.386000e+12 1.854717 2.061700 0.000 1.000000 0.592084 9.980082 11.893519 9.952322
2.384000e+12 1.854961 2.061956 0.000 1.000000 0.592062 9.980933 11.894724 9.953181
2.382000e+12 1.855205 2.062213 0.000 1.000000 0.592040 9.981782 11.895920 9.954035
2.378000e+12 1.855695 2.062728 0.000 1.000000 0.591995 9.983491 11.898331 9.955764
2.373000e+12 1.856308 2.063372 0.000 1.000000 0.591939 9.985627 11.901350 9.957918
2.371000e+12 1.856553 2.063630 0.000 1.000000 0.591916 9.986480 11.902551 9.958777
2.371000e+12 1.856553 2.063630 0.000 1.000000 0.591916 9.986480 11.902551 9.958777
2.371000e+12 1.856553 2.063630 0.000 1.000000 0.591916 9.986480 11.902551 9.958777
2.363000e+12 1.857538 2.064665 0.000 1.000000 0.591826 9.989913 11.907399 9.962246
2.361000e+12 1.857784 2.064924 0.000 1.000000 0.591804 9.990769 11.908606 9.963108
2.359000e+12 1.858031 2.065184 0.000 1.000000 0.591781 9.991629 11.909818 9.963978
2.355000e+12 1.858526 2.065704 0.000 1.000000 0.591736 9.993355 11.912255 9.965719
2.355000e+12 1.858526 2.065704 0.000 1.000000 0.591736 9.993355 11.912255 9.965719
2.349000e+12 1.859269 2.066485 0.000 1.000000 0.591668 9.995942 11.915909 9.968329
2.342000e+12 1.860139 2.067399 0.000 1.000000 0.591589 9.998973 11.920192 9.971388
2.342000e+12 1.860139 2.067399 0.000 1.000000 0.591589 9.998973 11.920192 9.971388
2.340000e+12 1.860388 2.067661 0.000 1.000000 0.591566 9.999841 11.921414 9.972266
2.336000e+12 1.860887 2.068185 0.000 1.000000 0.591521 10.001579 11.923872 9.974022
2.336000e+12 1.860887 2.068185 0.000 1.000000 0.591521 10.001579 11.923872 9.974022
2.334000e+12 1.861137 2.068448 0.000 1.000000 0.591498 10.002450 11.925100 9.974900
2.330000e+12 1.861637 2.068974 0.000 1.000000 0.591453 10.004191 11.927555 9.976659
2.326000e+12 1.862138 2.069500 0.000 1.000000 0.591407 10.005936 11.930023 9.978419
2.326000e+12 1.862138 2.069500 0.000 1.000000 0.591407 10.005936 11.930023 9.978419
2.320000e+12 1.862891 2.070292 0.000 1.000000 0.591338 10.008558 11.933721 9.981064
2.318000e+12 1.863143 2.070557 0.000 1.000000 0.591315 10.009436 11.934959 9.981949
2.313000e+12 1.863773 2.071219 0.000 1.000000 0.591258 10.011630 11.938058 9.984165
2.309000e+12 1.864278 2.071750 0.000 1.000000 0.591212 10.013389 11.940539 9.985940
2.305000e+12 1.864784 2.072282 0.000 1.000000 0.591166 10.015151 11.943026 9.987718
2.305000e+12 1.864784 2.072282 0.000 1.000000 0.591166 10.015151 11.943026 9.987718
2.299000e+12 1.865545 2.073081 0.000 1.000000 0.591097 10.017801 11.946774 9.990394
2.295000e+12 1.866053 2.073616 0.000 1.000000 0.591051 10.019569 11.949262 9.992177
2.293000e+12 1.866308 2.073883 0.000 1.000000 0.591028 10.020458 11.950524 9.993074
2.291000e+12 1.866562 2.074151 0.000 1.000000 0.591005 10.021341 11.951764 9.993963
2.291000e+12 1.866562 2.074151 0.000 1.000000 0.591005 10.021341 11.951764 9.993963
2.289000e+12 1.866817 2.074419 0.000 1.000000 0.590982 10.022229 11.953018 9.994860
2.280000e+12 1.867968 2.075628 0.000 1.000000 0.590877 10.026237 11.958681 9.998905
2.280000e+12 1.867968 2.075628 0.000 1.000000 0.590877 10.026237 11.958681 9.998905
2.276000e+12 1.868481 2.076167 0.000 1.000000 0.590831 10.028023 11.961204 10.000707
2.272000e+12 1.868995 2.076707 0.000 1.000000 0.590784 10.029812 11.963732 10.002512
2.266000e+12 1.869767 2.077519 0.000 1.000000 0.590714 10.032498 11.967521 10.005219
2.266000e+12 1.869767 2.077519 0.000 1.000000 0.590714 10.032498 11.967521 10.005219
2.264000e+12 1.870026 2.077791 0.000 1.000000 0.590691 10.033401 11.968795 10.006135
2.264000e+12 1.870026 2.077791 0.000 1.000000 0.590691 10.033401 11.968795 10.006135
2.260000e+12 1.870542 2.078334 0.000 1.000000 0.590644 10.035196 11.971325 10.007941
2.257000e+12 1.870931 2.078742 0.000 1.000000 0.590609 10.036551 11.973244 10.009309
